Date,Close,High,Low,Open,Volume,daily_return,log_return,MA7,MA21,MA50,MA200,EMA12,EMA26,volatility_21d,price_range
2019-02-09,119.4308853149414,120.68973541259766,118.00040435791016,119.214111328125,2884650400,0.13678412544197993,0.001366906611769257,110.13014439174107,112.07504236130487,,,111.80969901228337,115.8518688776934,0.5906305345304633,0.022517885952161247
2019-02-10,124.80648803710938,124.85362243652344,117.10577392578125,119.40896606445312,3148766590,4.501015552210297,0.04402660357252224,112.60354723249164,112.3289308093843,,,113.80920501610277,116.51517400061311,0.5929769168566733,0.062078892152132976
2019-02-11,121.29839324951172,124.87153625488281,120.31175231933594,124.87153625488281,3222473887,-2.810827259681059,-0.02851087228670333,114.52880314418248,112.5260994320824,,,114.96138782124261,116.86948653756858,0.5978723813932726,0.03759146195916516
2019-02-12,122.5722885131836,123.46829986572266,119.60002136230469,121.17857360839844,3149576429,1.0502161071923366,0.010447396475702446,116.69005584716797,112.70822979155041,,,116.13229562000276,117.29191631354006,0.5972090823606466,0.03155916031544035
2019-02-13,122.55360412597656,125.55069732666016,121.61249542236328,122.5442886352539,3386585799,-0.015243565600087106,-0.0001524472754963132,119.20924377441406,112.95113445463635,,,117.12018923630643,117.68167096631313,0.5955355765649339,0.032134525397137056
2019-02-14,121.39020538330078,124.45198822021484,121.33489227294922,122.41698455810547,3331701628,-0.9492978611056468,-0.009538324136759825,121.61708722795758,113.14291163853237,,,117.77711479738248,117.95637721942333,0.5968274801578276,0.025678315127840065
2019-02-15,122.10038757324219,123.66012573242188,121.37191772460938,121.45369720458984,3021741615,0.5850407680742853,0.005833360502042836,122.02175031389508,113.41539001464844,,,118.44223368597628,118.26334094933584,0.5958509664384545,0.018740382838178245
2019-02-16,123.26021575927734,124.13481140136719,122.29530334472656,122.39645385742188,2905833287,0.9498972190726596,0.009454140633264664,122.5687975202288,113.7378412882487,,,119.18346169725336,118.63347982414632,0.5963387614526423,0.01492377767886693
2019-02-17,133.598876953125,134.46009826660156,123.09161376953125,123.18208312988281,4236081130,8.387670855646313,0.08054415905481749,123.8248530796596,114.69944072905041,,,121.40121789046438,119.74202775962623,0.6435026580116295,0.0850941621392454
2019-02-18,146.09837341308594,147.68658447265625,133.00193786621094,133.0325469970703,5387525773,9.355989170737233,0.08943833028628886,127.36770738874164,116.58079310825893,,,125.20078027856,121.6943496598825,0.6503481164876965,0.1005120472144149
2019-02-19,145.34619140625,149.9299774169922,145.1284637451172,146.39881896972656,5310842625,-0.5148462568499546,-0.005161761567813907,130.6211220877511,118.47355397542317,124.90778549194336,,128.3000742982046,123.4463379373912,0.648531386450115,0.03303501540301476
2019-02-20,149.55433654785156,149.55433654785156,142.5021209716797,145.1727294921875,4500094965,2.895256560138937,0.02854135822028042,134.4783695765904,120.40911574590774,125.08248397827148,,131.5699607981503,125.38026376038827,0.6478766107644769,0.04715487186100713
2019-02-21,146.13084411621094,149.35232543945312,144.56381225585938,149.35232543945312,3995766856,-2.289129496786768,-0.023157369022162172,138.0127465384347,122.26958392915272,124.9041471862793,,133.81009669323655,126.9173437867455,0.6519967251782446,0.03276866846663578
2019-02-22,149.0924530029297,149.26861572265625,145.20654296875,146.07325744628906,3731099284,2.026682939272928,0.02006419052938678,141.86875588553292,124.2449489775158,124.9032960510254,,136.16122843318934,128.55994446942583,0.6512502565829617,0.027245327795541938
2019-02-23,158.79542541503906,159.12586975097656,147.3310546875,148.67662048339844,4519468458,6.508023858135004,0.06305013771430738,146.9452144077846,126.54805210658482,124.98756576538086,,139.64341258424315,130.79960972465645,0.6711229318016897,0.07427679375932142
2019-02-24,135.8526611328125,165.54962158203125,135.8526611328125,158.90240478515625,5957715043,-14.448000767189429,-0.1560458167492375,147.2671835763114,127.89852796282086,124.59184707641602,,139.06022005325383,131.1739098289643,0.8912507830239028,0.21859682542535078
2019-02-25,139.82286071777344,142.52557373046875,135.4838409423828,135.49972534179688,4914392068,2.9224304859803762,0.028805416439856527,146.3706817626953,129.42239743187315,124.23338027954101,,139.17754938625686,131.81457285776497,0.8927665868550642,0.05036181316801534
2019-02-26,138.0896759033203,139.9764404296875,136.57960510253906,139.64608764648438,3791292839,-1.2395575412746607,-0.0124730413801466,145.33403669084822,130.8817382085891,123.96118942260742,,139.01018423503587,132.27939530558388,0.8953118606024364,0.024598763846231622
2019-02-27,136.12596130371094,141.3362274169922,131.60292053222656,138.02957153320312,4469776860,-1.422057504852292,-0.014322656351396453,143.4156973702567,132.36777024042038,123.67651596069337,,138.56645763021666,132.56432612025995,0.8911492212811613,0.07150220862756386
2019-02-28,136.74624633789062,138.84713745117188,135.6575927734375,136.2830810546875,4535438953,0.4556699017873367,0.004546348695196616,142.07504054478235,133.90162477039155,123.39537857055664,,138.28642512370496,132.8740979882326,0.8897366164002551,0.02332455012953868
2019-03-01,136.44361877441406,138.99526977539062,136.43478393554688,136.83624267578125,3756124824,-0.22130593824768452,-0.0022155118173160567,140.26806422642298,134.71952347528367,123.55174728393554,,138.00291645458327,133.13850693535716,0.7778752368554,0.018765889257723885
2019-03-02,134.2069549560547,137.18479919433594,132.43638610839844,136.35008239746094,3747176425,-1.6392586465016845,-0.016528431524356513,136.75542558942522,135.4231458391462,123.68491989135742,,137.41892237788656,133.2176512331866,0.7817963649876009,0.03538127429753802
