Date,Close,High,Low,Open,Volume,daily_return,log_return,MA7,MA21,MA50,MA200,EMA12,EMA26,volatility_21d,price_range
2019-01-01,112.1473388671875,114.24162367296172,111.71818185842321,113.55497245893888,4036542,,,,,,,112.1473388671875,112.1473388671875,,0.022501129674837368
2019-01-02,111.76969909667969,113.7438216372601,110.8942158716483,112.88550748918165,8822139,-0.3367353825087571,-0.00337303612076529,,,,,112.08924044095552,112.11936555085359,,0.02549533360689213
2019-01-03,111.75251007080078,112.59365499177362,110.91136514982794,112.26749846771735,9446080,-0.015378967661028309,-0.000153801503455179,,,,,112.03743576862402,112.09219107084968,,0.015053709673991757
2019-01-04,111.39202880859375,112.21601173984861,109.74406993106204,111.40919788454869,6414073,-0.32257106527509016,-0.003230924472560405,,,,,111.93814239015782,112.04032719957146,,0.022191370740128405
2019-01-07,111.3233642578125,112.18167833890656,110.65388206855027,111.95851528082653,5076276,-0.0616422481174439,-0.0006166125476235893,,,,,111.84356113902777,111.98721883351524,,0.013723949869302232
2019-01-08,111.76969909667969,112.4391813381895,110.75688421096007,111.58086719011105,5559089,0.4009354566697487,0.004001338523639163,,,,,111.8321977478973,111.9711062604163,,0.015051459750054995
2019-01-09,112.95416259765625,114.19013349478794,111.4263663058512,111.4263663058512,10474346,1.0597357875608227,0.010541599460625063,111.87268611363002,,,,112.00480772478329,112.04392524836,,0.024468041950621185
2019-01-10,111.83834838867188,113.65797696433117,110.89420293591947,113.5721455595355,8265043,-0.9878469135829127,-0.009927584939045766,111.82854461669922,,,,111.97919859615077,112.02869733282753,,0.024712221418066345
2019-01-11,112.85115814208984,113.26315308329067,111.06586768515278,111.78685010103207,4263836,0.9056014935933776,0.009015255128804293,111.98303876604352,,,,112.11334621860294,112.08962035573586,,0.01947064996330221
2019-01-14,107.30644989013672,113.67514314939577,106.89446192626686,113.3146554272541,18435523,-4.9132931759298675,-0.05038100723678211,111.34788731166294,,,,111.37382370653121,111.73531143235815,,0.06318987563255662
2019-01-15,113.22882080078125,114.08713485526033,108.16476089437705,109.52090129144058,40188776,5.519119229746217,0.053721975435280934,111.61028616768974,,,,111.65920787487737,111.84594175594505,,0.05230447441736861
2019-01-16,115.54627227783203,116.66208058274295,112.9713300357299,113.91547552450068,26390100,2.0466975286514533,0.020260341437425895,112.21355874197823,,,,112.25721778302423,112.12004031312186,,0.031941753500611396
2019-01-17,115.15145111083984,116.25009038505544,113.84681086085293,115.70077074794764,14104487,-0.3416996145430229,-0.00342284740972661,112.69666617257255,,,,112.70248444884201,112.34458926110096,,0.02087059694878898
2019-01-18,118.8421859741211,119.30568115011407,114.46479129455169,115.35743651150301,26911902,3.205113637455348,0.03154821658230942,113.53781236921039,,,,113.64705391426956,112.82589272132468,,0.04073376651466615
2019-01-21,115.97543334960938,118.41303704155959,114.39612979823953,116.73074697289033,41658250,-2.412234848268424,-0.024418057478827075,114.12882450648716,,,,114.00526613509106,113.05919202712354,,0.03463584594860746
