Date,Close,High,Low,Open,Volume,daily_return,log_return,MA7,MA21,MA50,MA200,EMA12,EMA26,volatility_21d,price_range
2019-01-01,504.3924865722656,505.07340873021195,494.4131188962852,499.59060379417036,6373440,,,,,,,504.3924865722656,504.3924865722656,,0.021134910050646494
2019-01-02,499.7902526855469,504.25161740296545,497.72392493010705,503.1480281223448,8134232,-0.9124310946807435,-0.00916619242635315,,,,,503.6844505896935,504.0515803584346,,0.013060863907975081
2019-01-03,495.86895751953125,499.7315486504346,493.8026297718144,498.78056207790377,12771664,-0.7845881637237095,-0.00787682251178866,,,,,502.48206704043776,503.44546014814546,,0.011956624403911554
2019-01-04,497.1955261230469,499.79017297065917,495.52841923244756,496.67895859816156,7287120,0.2675240269428114,0.002671668183552256,,,,,501.6687530531468,502.98250207221224,,0.008571585049131965
2019-01-07,497.9469299316406,501.39866287311526,497.32470995311866,499.6023423436343,5387012,0.15112843320472802,0.001510143491159798,,,,,501.0961648806074,502.6094967284662,,0.008181500226451607
2019-01-08,493.8025817871094,498.6161590227897,492.3115239567449,498.2639460543253,8343460,-0.8322871164403445,-0.008357699639852525,,,,,499.97407517391537,501.95713265873604,,0.012767521472301417
2019-01-09,497.0429382324219,498.1113290045613,493.70866702568554,497.32469713380436,8568628,0.6562048407250831,0.0065406118947868375,498.0056675502232,,,,499.5231310290702,501.59311825678685,,0.008857709546246546
2019-01-10,495.09405517578125,498.68663910687155,491.3723150175811,497.0899287679056,7691540,-0.3920955126273884,-0.003928662223543179,496.6773202078683,,,,498.8417347439488,501.11170617671235,,0.014773605162141393
2019-01-11,495.89239501953125,498.73360278703433,494.9766641596367,496.33856587733516,6408040,0.16125013730301507,0.0016112026885906617,496.1204833984375,,,,498.3879901709615,500.7250905354397,,0.0075761166437119075
2019-01-14,493.4855651855469,495.4227365042525,492.73418898779966,495.4227365042525,4855160,-0.48535324561482796,-0.004865349095265416,495.7799987792969,,,,497.6337709424362,500.1888293984106,,0.005448077322063046
2019-01-15,498.2404479980469,499.32059071097746,493.5677788264635,494.2839566691894,5087556,0.9635302728079109,0.009589179237931178,495.9292733328683,,,,497.72710587406857,500.0445048502355,,0.011546256245611982
2019-01-16,497.84130859375,498.96840162504026,495.035356576937,497.806110225345,5252452,-0.08010979556168918,-0.000801419006057491,495.9141845703125,,,,497.7446755232503,499.88130512753287,,0.007900198276460695
2019-01-17,500.6824951171875,501.52777186013464,496.23288267155743,499.02708267187825,8240228,0.57070124041394,0.005690789103966318,496.8970293317522,,,,498.1966477684714,499.9406525341739,,0.010575343137047168
2019-01-18,500.20111083984375,502.25568646235223,496.5146266167229,501.3164518920626,5207976,-0.09614561763959806,-0.0009619186718553867,497.3481968470982,,,,498.50502670252865,499.9599457420013,,0.011477503190646656
2019-01-21,504.40423583984375,508.7129979871169,499.32065092065733,502.47881615648697,17561512,0.8402870183440658,0.008367762602309977,498.67822265625,,,,499.41259733903865,500.2891524159155,,0.018620674449375183
2019-01-22,501.51611328125,504.0872567141924,499.9194028837618,503.899398315723,8796976,-0.5725809486482492,-0.005742264776922225,499.4816109793527,,,,499.7362151763019,500.38003840594024,,0.00831050831679514
