Date,Close,High,Low,Open,Volume,daily_return,log_return,MA7,MA21,MA50,MA200,EMA12,EMA26,volatility_21d,price_range
2019-01-01,1582.1661376953125,1588.1528512988864,1567.365510313299,1576.5119403469573,1094883,,,,,,,1582.1661376953125,1582.1661376953125,,0.013138532351518814
2019-01-02,1599.2115478515625,1608.482619516333,1579.83770799015,1583.9951756427558,2100463,1.0773464145225287,0.0107158438576888,,,,,1584.7885084885818,1583.4287606698495,,0.017911896374601353
2019-01-03,1579.79638671875,1617.21360255567,1574.1006752748242,1595.6363820233237,2611668,-1.2140458314533475,-0.012214755626534244,,,,,1584.0204897547615,1583.159695932731,,0.02729017969865827
2019-01-04,1560.588623046875,1580.835470352302,1530.7796000755764,1579.8377187091771,4280862,-1.2158379290745036,-0.012232897010011824,,,,,1580.4155871843172,1581.4877646078528,,0.032074993715510515
2019-01-07,1578.0916748046875,1587.154975063778,1564.039413100301,1573.019584302106,1856423,1.1215673047545227,0.011153243744004821,,,,,1580.0580622028356,1581.236202400211,,0.014647794125355752
2019-01-08,1574.4749755859375,1585.159649597839,1565.952164947928,1584.3281558770575,1691756,-0.22918181982030106,-0.0022944484329782133,,,,,1579.199125800236,1580.7353707843388,,0.012199294969907694
2019-01-09,1568.987060546875,1595.6364753180478,1552.1493124357805,1585.9911683051657,2414376,-0.3485552405823489,-0.0034916410960267605,1577.6166294642858,,,,1577.6280388381806,1579.8651255815637,,0.02771671225071143
2019-01-10,1570.317626953125,1583.9956591046914,1556.6394933008523,1571.5232523400875,3053461,0.08480416695000326,0.0008476822853309098,1575.9239850725446,,,,1576.5033600866334,1579.1579034609385,,0.017420785027369292
2019-01-11,1532.06884765625,1559.0507792081312,1525.7910292516913,1554.8933104635762,9209862,-2.435735206710299,-0.02465889902746061,1566.3321707589287,,,,1569.6672812511897,1575.669825253184,,0.021709043955381306
2019-01-14,1507.7056884765625,1539.0945701751648,1505.0033344230405,1538.2630766202349,3615370,-1.590213078019187,-0.016029926286524186,1556.0334995814733,,,,1560.1347285166316,1570.635444751212,,0.02261133324141743
2019-01-15,1553.0638427734375,1554.3525969995742,1503.3404830972684,1505.0034703573317,7711653,3.008422309708636,0.029640568895731644,1554.958530970982,,,,1559.0468999407556,1569.33384460471,,0.032846115206190865
2019-01-16,1555.0177001953125,1559.0504236577046,1535.7686039977496,1554.8929558612842,2359280,0.1258066389843826,0.001257275687424478,1551.6622488839287,,,,1558.4270230568413,1568.2733894632731,,0.014972060869166222
2019-01-17,1578.474853515625,1581.5579341963512,1559.309504471096,1564.892413288065,2625816,1.508481435122322,0.014972169939895752,1552.2336600167412,,,,1561.511304665885,1569.029053467151,,0.014094890188274343
